25	38	26	
25	39	26	
27	36	34	
38	57	56	
38	59	56	
38	60	56	
38	61	56	
38	62	56	
38	63	56	
39	54	51	
39	59	51	
39	61	51	
39	62	51	
39	63	51	
40	57	56	
40	59	56	
40	60	56	
40	61	56	
40	62	56	
40	63	56	
41	54	51	
41	59	51	
41	61	51	
41	62	51	
41	63	51	
41	54	53	
43	54	53	
44	57	56	
44	59	56	
44	60	56	
44	61	56	
44	62	56	
44	63	56	
44	59	58	
44	60	58	
44	61	58	
44	62	58	
44	63	58	
45	54	51	
45	59	51	
45	61	51	
45	62	51	
45	63	51	
45	54	53	
45	57	56	
45	59	56	
45	60	56	
45	61	56	
45	62	56	
45	63	56	
46	54	51	
46	59	51	
46	61	51	
46	62	51	
46	63	51	
46	57	56	
46	59	56	
46	60	56	
46	61	56	
46	62	56	
46	63	56	
46	59	58	
46	60	58	
46	61	58	
46	62	58	
46	63	58	
47	60	56	
47	61	56	
47	62	56	
47	63	56	
47	60	58	
47	61	58	
47	62	58	
47	63	58	
48	57	55	
48	57	56	
48	59	56	
48	60	56	
48	61	56	
48	62	56	
48	63	56	
48	59	58	
48	60	58	
48	61	58	
48	62	58	
48	63	58	
49	57	55	
49	57	56	
49	59	56	
49	60	56	
49	61	56	
49	62	56	
49	63	56	
49	59	58	
49	60	58	
49	61	58	
49	62	58	
49	63	58	
50	57	56	
50	59	56	
50	60	56	
50	61	56	
50	62	56	
50	63	56	
50	59	58	
50	60	58	
50	61	58	
50	62	58	
50	63	58	
51	57	56	
51	60	56	
51	60	58	
52	57	56	
52	59	56	
52	60	56	
52	61	56	
52	62	56	
52	63	56	
52	59	58	
52	60	58	
52	61	58	
52	62	58	
52	63	58	
53	57	56	
53	59	56	
53	60	56	
53	61	56	
53	62	56	
53	63	56	
53	59	58	
53	60	58	
53	61	58	
53	62	58	
53	63	58	
54	57	56	
54	59	56	
54	60	56	
54	61	56	
54	62	56	
54	63	56	
54	59	58	
54	60	58	
54	61	58	
54	62	58	
54	63	58	
55	59	56	
55	60	56	
55	61	56	
55	62	56	
55	63	56	
55	59	58	
55	60	58	
55	61	58	
55	62	58	
55	63	58	
57	59	58	
57	60	58	
57	62	58	
27	28	26	
27	29	26	
27	30	26	
27	31	26	
27	32	26	
27	36	26	
27	37	26	
27	38	26	
27	39	26	
28	29	26	
28	30	26	
28	31	26	
28	32	26	
28	34	26	
28	36	26	
28	37	26	
28	38	26	
28	39	26	
29	30	26	
29	31	26	
29	32	26	
29	34	26	
29	36	26	
29	37	26	
29	38	26	
29	39	26	
30	31	26	
30	34	26	
30	36	26	
30	37	26	
30	38	26	
30	39	26	
31	32	26	
31	34	26	
31	36	26	
31	37	26	
31	38	26	
31	39	26	
32	34	26	
32	36	26	
32	37	26	
32	38	26	
32	39	26	
34	37	26	
34	38	26	
34	39	26	
36	37	26	
36	38	26	
36	39	26	
37	38	26	
37	39	26	
38	39	26	
49	50	47	
49	51	47	
49	57	47	
49	59	47	
50	51	47	
50	57	47	
50	59	47	
51	57	47	
54	59	51	
54	61	51	
54	62	51	
54	63	51	
57	59	47	
57	59	56	
57	60	56	
57	62	56	
59	61	51	
59	62	51	
59	63	51	
59	60	56	
59	61	56	
59	62	56	
59	63	56	
59	60	58	
59	61	58	
59	62	58	
59	63	58	
60	61	56	
60	62	56	
60	63	56	
60	61	58	
60	62	58	
60	63	58	
61	62	51	
61	63	51	
61	62	56	
61	63	56	
61	63	57	
61	62	58	
61	63	58	
62	63	51	
62	63	56	
62	63	58	
1	2	26	
1	3	26	
1	4	26	
1	5	26	
1	6	26	
1	7	26	
1	8	26	
1	9	26	
1	10	26	
1	11	26	
1	12	26	
1	21	26	
1	22	26	
1	23	26	
1	24	26	
1	25	26	
1	2	32	
1	24	32	
1	30	32	
1	2	35	
1	21	35	
1	24	35	
1	25	35	
1	29	35	
1	30	35	
1	31	35	
2	3	26	
2	4	26	
2	5	26	
2	6	26	
2	7	26	
2	8	26	
2	9	26	
2	10	26	
2	11	26	
2	12	26	
2	21	26	
2	22	26	
2	23	26	
2	24	26	
2	25	26	
2	24	32	
2	30	32	
2	3	33	
2	21	33	
2	22	33	
2	21	35	
2	24	35	
2	25	35	
2	29	35	
2	30	35	
2	31	35	
2	3	50	
2	4	50	
2	9	50	
2	10	50	
2	11	50	
2	16	50	
2	17	50	
2	18	50	
2	24	50	
2	29	50	
2	38	50	
2	42	50	
3	4	26	
3	5	26	
3	6	26	
3	7	26	
3	8	26	
3	9	26	
3	10	26	
3	11	26	
3	12	26	
3	21	26	
3	22	26	
3	23	26	
3	24	26	
3	25	26	
3	21	33	
3	22	33	
3	4	50	
3	9	50	
3	10	50	
3	11	50	
3	16	50	
3	17	50	
3	18	50	
3	24	50	
3	29	50	
3	38	50	
3	42	50	
4	5	26	
4	6	26	
4	7	26	
4	8	26	
4	9	26	
4	10	26	
4	11	26	
4	12	26	
4	21	26	
4	22	26	
4	23	26	
4	24	26	
4	25	26	
4	5	34	
4	6	34	
4	27	34	
4	9	50	
4	10	50	
4	11	50	
4	16	50	
4	17	50	
4	18	50	
4	24	50	
4	29	50	
4	33	50	
4	38	50	
4	42	50	
5	6	26	
5	7	26	
5	8	26	
5	9	26	
5	10	26	
5	11	26	
5	12	26	
5	21	26	
5	22	26	
5	23	26	
5	24	26	
5	25	26	
5	6	34	
5	27	34	
6	7	26	
6	8	26	
6	9	26	
6	10	26	
6	11	26	
6	12	26	
6	21	26	
6	22	26	
6	23	26	
6	24	26	
6	25	26	
6	27	34	
6	12	52	
6	13	52	
6	18	52	
6	19	52	
6	20	52	
6	39	52	
6	41	52	
6	45	52	
6	13	53	
6	20	53	
6	41	53	
6	43	53	
6	45	53	
7	8	26	
7	9	26	
7	10	26	
7	11	26	
7	12	26	
7	21	26	
7	22	26	
7	23	26	
7	24	26	
7	25	26	
7	14	47	
7	17	47	
7	18	47	
7	8	56	
7	9	56	
7	10	56	
7	11	56	
7	12	56	
7	13	56	
7	14	56	
7	15	56	
7	16	56	
7	17	56	
7	18	56	
7	19	56	
7	20	56	
7	38	56	
7	40	56	
7	44	56	
7	45	56	
7	46	56	
7	48	56	
7	49	56	
7	50	56	
7	51	56	
7	52	56	
7	53	56	
7	54	56	
7	55	56	
8	9	26	
8	10	26	
8	11	26	
8	12	26	
8	21	26	
8	22	26	
8	23	26	
8	24	26	
8	25	26	
8	9	56	
8	10	56	
8	11	56	
8	12	56	
8	13	56	
8	14	56	
8	15	56	
8	16	56	
8	17	56	
8	18	56	
8	19	56	
8	20	56	
8	38	56	
8	40	56	
8	44	56	
8	45	56	
8	46	56	
8	47	56	
8	48	56	
8	49	56	
8	50	56	
8	51	56	
8	52	56	
8	53	56	
8	54	56	
8	55	56	
9	10	26	
9	11	26	
9	12	26	
9	21	26	
9	22	26	
9	23	26	
9	24	26	
9	25	26	
9	10	50	
9	11	50	
9	16	50	
9	17	50	
9	18	50	
9	24	50	
9	29	50	
9	33	50	
9	38	50	
9	42	50	
9	10	56	
9	11	56	
9	12	56	
9	13	56	
9	14	56	
9	15	56	
9	16	56	
9	17	56	
9	18	56	
9	19	56	
9	20	56	
9	38	56	
9	40	56	
9	44	56	
9	45	56	
9	46	56	
9	47	56	
9	48	56	
9	49	56	
9	51	56	
9	52	56	
9	53	56	
9	54	56	
9	55	56	
10	11	26	
10	12	26	
10	21	26	
10	22	26	
10	23	26	
10	24	26	
10	25	26	
10	11	50	
10	16	50	
10	17	50	
10	18	50	
10	24	50	
10	29	50	
10	33	50	
10	38	50	
10	42	50	
10	11	56	
10	12	56	
10	13	56	
10	14	56	
10	15	56	
10	16	56	
10	17	56	
10	18	56	
10	19	56	
10	20	56	
10	38	56	
10	40	56	
10	44	56	
10	45	56	
10	46	56	
10	47	56	
10	48	56	
10	49	56	
10	51	56	
10	52	56	
10	53	56	
10	54	56	
10	55	56	
11	12	26	
11	21	26	
11	22	26	
11	23	26	
11	24	26	
11	25	26	
11	16	50	
11	17	50	
11	18	50	
11	24	50	
11	29	50	
11	33	50	
11	38	50	
11	42	50	
11	12	56	
11	13	56	
11	14	56	
11	15	56	
11	16	56	
11	17	56	
11	18	56	
11	19	56	
11	20	56	
11	38	56	
11	40	56	
11	44	56	
11	45	56	
11	46	56	
11	47	56	
11	48	56	
11	49	56	
11	51	56	
11	52	56	
11	53	56	
11	54	56	
11	55	56	
12	21	26	
12	22	26	
12	23	26	
12	24	26	
12	25	26	
12	13	52	
12	18	52	
12	19	52	
12	20	52	
12	39	52	
12	41	52	
12	45	52	
12	13	56	
12	14	56	
12	15	56	
12	16	56	
12	17	56	
12	18	56	
12	19	56	
12	20	56	
12	38	56	
12	40	56	
12	44	56	
12	45	56	
12	46	56	
12	47	56	
12	48	56	
12	49	56	
12	50	56	
12	51	56	
12	53	56	
12	54	56	
12	55	56	
13	18	52	
13	19	52	
13	20	52	
13	39	52	
13	41	52	
13	45	52	
13	20	53	
13	41	53	
13	43	53	
13	45	53	
13	14	56	
13	15	56	
13	16	56	
13	17	56	
13	18	56	
13	19	56	
13	20	56	
13	38	56	
13	40	56	
13	44	56	
13	45	56	
13	46	56	
13	47	56	
13	48	56	
13	49	56	
13	50	56	
13	51	56	
13	54	56	
13	55	56	
14	17	47	
14	18	47	
14	15	56	
14	16	56	
14	17	56	
14	18	56	
14	19	56	
14	20	56	
14	38	56	
14	40	56	
14	44	56	
14	45	56	
14	46	56	
14	48	56	
14	49	56	
14	50	56	
14	51	56	
14	52	56	
14	53	56	
14	54	56	
14	55	56	
14	15	58	
14	16	58	
14	44	58	
14	46	58	
14	48	58	
14	49	58	
14	50	58	
14	51	58	
14	52	58	
14	53	58	
14	54	58	
14	55	58	
14	57	58	
15	16	56	
15	17	56	
15	18	56	
15	19	56	
15	20	56	
15	38	56	
15	40	56	
15	44	56	
15	45	56	
15	46	56	
15	47	56	
15	48	56	
15	49	56	
15	50	56	
15	51	56	
15	52	56	
15	53	56	
15	54	56	
15	55	56	
15	16	58	
15	44	58	
15	46	58	
15	47	58	
15	48	58	
15	49	58	
15	50	58	
15	51	58	
15	52	58	
15	53	58	
15	54	58	
15	55	58	
15	57	58	
16	17	50	
16	18	50	
16	24	50	
16	26	50	
16	29	50	
16	33	50	
16	38	50	
16	42	50	
16	17	56	
16	18	56	
16	19	56	
16	20	56	
16	38	56	
16	40	56	
16	44	56	
16	45	56	
16	46	56	
16	47	56	
16	48	56	
16	49	56	
16	51	56	
16	52	56	
16	53	56	
16	54	56	
16	55	56	
16	44	58	
16	46	58	
16	47	58	
16	48	58	
16	49	58	
16	51	58	
16	52	58	
16	53	58	
16	54	58	
16	55	58	
16	57	58	
17	18	47	
17	18	50	
17	24	50	
17	26	50	
17	29	50	
17	33	50	
17	38	50	
17	42	50	
17	18	56	
17	19	56	
17	20	56	
17	38	56	
17	40	56	
17	44	56	
17	45	56	
17	46	56	
17	48	56	
17	49	56	
17	51	56	
17	52	56	
17	53	56	
17	54	56	
17	55	56	
18	24	50	
18	26	50	
18	29	50	
18	33	50	
18	38	50	
18	42	50	
18	19	52	
18	20	52	
18	39	52	
18	41	52	
18	45	52	
18	19	56	
18	20	56	
18	38	56	
18	40	56	
18	44	56	
18	45	56	
18	46	56	
18	48	56	
18	49	56	
18	51	56	
18	53	56	
18	54	56	
18	55	56	
19	20	52	
19	39	52	
19	41	52	
19	45	52	
19	20	56	
19	38	56	
19	40	56	
19	44	56	
19	45	56	
19	46	56	
19	47	56	
19	48	56	
19	49	56	
19	50	56	
19	51	56	
19	53	56	
19	54	56	
19	55	56	
20	39	52	
20	41	52	
20	45	52	
20	41	53	
20	43	53	
20	45	53	
20	38	56	
20	40	56	
20	44	56	
20	45	56	
20	46	56	
20	47	56	
20	48	56	
20	49	56	
20	50	56	
20	51	56	
20	54	56	
20	55	56	
21	22	26	
21	23	26	
21	24	26	
21	25	26	
21	22	33	
21	24	35	
21	25	35	
21	29	35	
21	30	35	
21	31	35	
21	32	35	
22	23	26	
22	24	26	
22	25	26	
23	24	26	
23	25	26	
24	25	26	
24	30	32	
24	25	35	
24	29	35	
24	30	35	
24	31	35	
24	29	50	
24	33	50	
24	38	50	
24	42	50	
25	29	35	
25	30	35	
25	31	35	
25	32	35	
26	42	50	
29	30	35	
29	31	35	
29	32	35	
29	33	50	
29	38	50	
29	42	50	
30	31	35	
31	32	35	
33	38	50	
33	42	50	
38	42	50	
38	40	56	
38	44	56	
38	45	56	
38	46	56	
38	47	56	
38	48	56	
38	49	56	
38	51	56	
38	52	56	
38	53	56	
38	54	56	
38	55	56	
39	41	51	
39	45	51	
39	46	51	
39	41	52	
39	45	52	
40	44	56	
40	45	56	
40	46	56	
40	47	56	
40	48	56	
40	49	56	
40	50	56	
40	51	56	
40	52	56	
40	53	56	
40	54	56	
40	55	56	
41	45	51	
41	46	51	
41	45	52	
41	43	53	
41	45	53	
43	45	53	
44	45	56	
44	47	56	
44	48	56	
44	49	56	
44	50	56	
44	51	56	
44	52	56	
44	53	56	
44	54	56	
44	55	56	
44	47	58	
44	48	58	
44	49	58	
44	50	58	
44	51	58	
44	52	58	
44	53	58	
44	54	58	
44	55	58	
44	57	58	
45	46	51	
45	46	56	
45	47	56	
45	48	56	
45	49	56	
45	50	56	
45	54	56	
45	55	56	
46	47	56	
46	48	56	
46	49	56	
46	50	56	
46	52	56	
46	53	56	
46	54	56	
46	55	56	
46	47	58	
46	48	58	
46	49	58	
46	50	58	
46	52	58	
46	53	58	
46	54	58	
46	55	58	
46	57	58	
47	48	56	
47	52	56	
47	53	56	
47	54	56	
47	55	56	
47	48	58	
47	52	58	
47	53	58	
47	54	58	
47	55	58	
48	49	55	
48	49	56	
48	50	56	
48	51	56	
48	52	56	
48	53	56	
48	54	56	
48	49	58	
48	50	58	
48	51	58	
48	52	58	
48	53	58	
48	54	58	
48	57	58	
49	50	56	
49	51	56	
49	52	56	
49	53	56	
49	54	56	
49	50	58	
49	51	58	
49	52	58	
49	53	58	
49	54	58	
49	57	58	
50	51	56	
50	52	56	
50	53	56	
50	54	56	
50	55	56	
50	51	58	
50	52	58	
50	53	58	
50	54	58	
50	55	58	
50	57	58	
51	52	56	
51	53	56	
51	55	56	
51	52	58	
51	53	58	
51	55	58	
51	57	58	
52	53	56	
52	54	56	
52	55	56	
52	53	58	
52	54	58	
52	55	58	
52	57	58	
53	55	56	
53	55	58	
53	57	58	
54	55	56	
54	55	58	
54	57	58	

