33	63	56	
34	57	56	
34	60	56	
34	61	56	
34	62	56	
34	63	56	
35	57	56	
35	60	56	
35	61	56	
35	62	56	
35	63	56	
36	57	56	
36	60	56	
36	62	56	
36	63	56	
36	62	61	
36	63	61	
37	57	56	
37	60	56	
37	62	56	
37	63	56	
37	62	61	
37	63	61	
38	55	47	
38	60	47	
38	61	47	
38	63	47	
38	57	56	
38	60	56	
38	61	56	
38	62	56	
38	63	56	
39	57	56	
39	60	56	
39	62	56	
39	63	56	
39	62	61	
39	63	61	
40	55	47	
40	60	47	
40	61	47	
40	63	47	
40	57	56	
40	59	56	
40	60	56	
40	61	56	
40	62	56	
40	63	56	
41	57	56	
41	59	56	
41	60	56	
41	61	56	
41	62	56	
41	63	56	
42	55	47	
42	60	47	
42	61	47	
42	63	47	
42	57	56	
42	59	56	
42	60	56	
42	61	56	
42	62	56	
42	63	56	
43	57	56	
43	60	56	
43	61	56	
43	62	56	
43	63	56	
44	55	47	
44	60	47	
44	61	47	
44	63	47	
44	57	56	
44	59	56	
44	60	56	
44	61	56	
44	62	56	
44	63	56	
44	59	58	
44	60	58	
44	61	58	
44	62	58	
44	63	58	
45	57	56	
45	59	56	
45	60	56	
45	61	56	
45	62	56	
45	63	56	
45	59	58	
45	60	58	
45	61	58	
45	62	58	
45	63	58	
46	55	47	
46	60	47	
46	61	47	
46	63	47	
46	57	56	
46	59	56	
46	60	56	
46	61	56	
46	62	56	
46	63	56	
46	59	58	
46	60	58	
46	61	58	
46	62	58	
46	63	58	
47	59	58	
47	62	58	
48	57	56	
48	59	56	
48	60	56	
48	61	56	
48	62	56	
48	63	56	
48	59	58	
48	60	58	
48	61	58	
48	62	58	
48	63	58	
49	59	56	
49	60	56	
49	61	56	
49	62	56	
49	63	56	
49	60	57	
49	61	57	
49	59	58	
49	60	58	
49	61	58	
49	62	58	
49	63	58	
50	59	56	
50	62	56	
50	63	56	
50	59	58	
50	62	58	
50	63	58	
51	57	56	
51	59	56	
51	60	56	
51	61	56	
51	62	56	
51	63	56	
51	59	58	
51	60	58	
51	61	58	
51	62	58	
51	63	58	
52	57	56	
52	59	56	
52	60	56	
52	61	56	
52	62	56	
52	63	56	
52	59	58	
52	60	58	
52	61	58	
52	62	58	
52	63	58	
53	57	56	
53	59	56	
53	60	56	
53	61	56	
53	62	56	
53	63	56	
53	59	58	
53	60	58	
53	61	58	
53	62	58	
53	63	58	
54	57	56	
54	60	56	
54	61	56	
54	62	56	
54	63	56	
54	60	58	
54	61	58	
54	62	58	
54	63	58	
55	57	56	
55	59	56	
55	60	56	
55	61	56	
55	62	56	
55	63	56	
55	59	58	
55	60	58	
55	61	58	
55	62	58	
55	63	58	
57	59	58	
57	62	58	
57	63	58	
59	62	61	
59	63	61	
55	60	47	
55	61	47	
55	63	47	
57	59	56	
57	62	56	
57	63	56	
59	60	56	
59	62	56	
59	63	56	
59	60	58	
59	62	58	
59	63	58	
60	61	47	
60	63	47	
60	61	50	
60	61	56	
60	62	56	
60	63	56	
60	61	57	
60	61	58	
60	62	58	
60	63	58	
62	63	56	
62	63	58	
62	63	61	
1	21	35	
1	24	35	
1	25	35	
1	29	35	
1	30	35	
1	31	35	
1	32	35	
1	2	56	
1	3	56	
1	4	56	
1	5	56	
1	6	56	
1	7	56	
1	8	56	
1	9	56	
1	10	56	
1	11	56	
1	12	56	
1	13	56	
1	14	56	
1	15	56	
1	16	56	
1	17	56	
1	18	56	
1	19	56	
1	20	56	
1	21	56	
1	22	56	
1	23	56	
1	24	56	
1	25	56	
1	26	56	
1	27	56	
1	28	56	
1	29	56	
1	30	56	
1	31	56	
1	32	56	
1	33	56	
1	34	56	
1	36	56	
1	37	56	
1	38	56	
1	39	56	
1	40	56	
1	41	56	
1	42	56	
1	43	56	
1	44	56	
1	45	56	
1	46	56	
1	48	56	
1	49	56	
1	50	56	
1	51	56	
1	52	56	
1	53	56	
1	54	56	
1	55	56	
2	3	50	
2	10	50	
2	26	50	
2	3	56	
2	4	56	
2	5	56	
2	6	56	
2	7	56	
2	8	56	
2	9	56	
2	10	56	
2	11	56	
2	12	56	
2	13	56	
2	14	56	
2	15	56	
2	16	56	
2	17	56	
2	18	56	
2	19	56	
2	20	56	
2	21	56	
2	22	56	
2	23	56	
2	24	56	
2	25	56	
2	26	56	
2	27	56	
2	28	56	
2	29	56	
2	30	56	
2	31	56	
2	32	56	
2	33	56	
2	34	56	
2	35	56	
2	36	56	
2	37	56	
2	38	56	
2	39	56	
2	40	56	
2	41	56	
2	42	56	
2	43	56	
2	44	56	
2	45	56	
2	46	56	
2	48	56	
2	49	56	
2	51	56	
2	52	56	
2	53	56	
2	54	56	
2	55	56	
3	10	50	
3	26	50	
3	4	56	
3	5	56	
3	6	56	
3	7	56	
3	8	56	
3	9	56	
3	10	56	
3	11	56	
3	12	56	
3	13	56	
3	14	56	
3	15	56	
3	16	56	
3	17	56	
3	18	56	
3	19	56	
3	20	56	
3	21	56	
3	22	56	
3	23	56	
3	24	56	
3	25	56	
3	26	56	
3	27	56	
3	28	56	
3	29	56	
3	30	56	
3	31	56	
3	32	56	
3	33	56	
3	34	56	
3	35	56	
3	36	56	
3	37	56	
3	38	56	
3	39	56	
3	40	56	
3	41	56	
3	42	56	
3	43	56	
3	44	56	
3	45	56	
3	46	56	
3	48	56	
3	49	56	
3	51	56	
3	52	56	
3	53	56	
3	54	56	
3	55	56	
3	4	59	
3	5	59	
3	6	59	
3	21	59	
3	22	59	
3	23	59	
3	24	59	
3	25	59	
3	26	59	
3	27	59	
3	28	59	
3	29	59	
3	31	59	
3	32	59	
3	33	59	
3	34	59	
3	35	59	
3	36	59	
3	37	59	
3	38	59	
3	39	59	
3	43	59	
3	54	59	
4	5	52	
4	6	52	
4	11	52	
4	12	52	
4	13	52	
4	18	52	
4	19	52	
4	20	52	
4	36	52	
4	39	52	
4	41	52	
4	5	56	
4	6	56	
4	7	56	
4	8	56	
4	9	56	
4	10	56	
4	11	56	
4	12	56	
4	13	56	
4	14	56	
4	15	56	
4	16	56	
4	17	56	
4	18	56	
4	19	56	
4	20	56	
4	21	56	
4	22	56	
4	23	56	
4	24	56	
4	25	56	
4	26	56	
4	27	56	
4	28	56	
4	29	56	
4	30	56	
4	31	56	
4	32	56	
4	33	56	
4	34	56	
4	35	56	
4	36	56	
4	37	56	
4	38	56	
4	39	56	
4	40	56	
4	41	56	
4	42	56	
4	43	56	
4	44	56	
4	45	56	
4	46	56	
4	48	56	
4	49	56	
4	50	56	
4	51	56	
4	53	56	
4	54	56	
4	55	56	
4	5	59	
4	6	59	
4	21	59	
4	22	59	
4	23	59	
4	24	59	
4	25	59	
4	26	59	
4	27	59	
4	28	59	
4	29	59	
4	31	59	
4	32	59	
4	33	59	
4	34	59	
4	35	59	
4	36	59	
4	37	59	
4	38	59	
4	39	59	
4	43	59	
4	54	59	
5	6	52	
5	11	52	
5	12	52	
5	13	52	
5	18	52	
5	19	52	
5	20	52	
5	36	52	
5	39	52	
5	41	52	
5	6	56	
5	7	56	
5	8	56	
5	9	56	
5	10	56	
5	11	56	
5	12	56	
5	13	56	
5	14	56	
5	15	56	
5	16	56	
5	17	56	
5	18	56	
5	19	56	
5	20	56	
5	21	56	
5	22	56	
5	23	56	
5	24	56	
5	25	56	
5	26	56	
5	27	56	
5	28	56	
5	29	56	
5	30	56	
5	31	56	
5	32	56	
5	33	56	
5	34	56	
5	35	56	
5	36	56	
5	37	56	
5	38	56	
5	39	56	
5	40	56	
5	41	56	
5	42	56	
5	43	56	
5	44	56	
5	45	56	
5	46	56	
5	48	56	
5	49	56	
5	50	56	
5	51	56	
5	53	56	
5	54	56	
5	55	56	
5	6	59	
5	21	59	
5	22	59	
5	23	59	
5	24	59	
5	25	59	
5	26	59	
5	27	59	
5	28	59	
5	29	59	
5	31	59	
5	32	59	
5	33	59	
5	34	59	
5	35	59	
5	36	59	
5	37	59	
5	38	59	
5	39	59	
5	43	59	
5	54	59	
6	11	52	
6	12	52	
6	13	52	
6	18	52	
6	19	52	
6	20	52	
6	36	52	
6	39	52	
6	41	52	
6	7	56	
6	8	56	
6	9	56	
6	10	56	
6	11	56	
6	12	56	
6	13	56	
6	14	56	
6	15	56	
6	16	56	
6	17	56	
6	18	56	
6	19	56	
6	20	56	
6	21	56	
6	22	56	
6	23	56	
6	24	56	
6	25	56	
6	26	56	
6	27	56	
6	28	56	
6	29	56	
6	30	56	
6	31	56	
6	32	56	
6	33	56	
6	34	56	
6	35	56	
6	36	56	
6	37	56	
6	38	56	
6	39	56	
6	40	56	
6	41	56	
6	42	56	
6	43	56	
6	44	56	
6	45	56	
6	46	56	
6	48	56	
6	49	56	
6	50	56	
6	51	56	
6	53	56	
6	54	56	
6	55	56	
6	21	59	
6	22	59	
6	23	59	
6	24	59	
6	25	59	
6	26	59	
6	27	59	
6	28	59	
6	29	59	
6	31	59	
6	32	59	
6	33	59	
6	34	59	
6	35	59	
6	36	59	
6	37	59	
6	38	59	
6	39	59	
6	43	59	
6	54	59	
7	8	56	
7	9	56	
7	10	56	
7	11	56	
7	12	56	
7	13	56	
7	14	56	
7	15	56	
7	16	56	
7	17	56	
7	18	56	
7	19	56	
7	20	56	
7	21	56	
7	22	56	
7	23	56	
7	24	56	
7	25	56	
7	26	56	
7	27	56	
7	28	56	
7	29	56	
7	30	56	
7	31	56	
7	32	56	
7	33	56	
7	34	56	
7	35	56	
7	36	56	
7	37	56	
7	38	56	
7	39	56	
7	40	56	
7	41	56	
7	42	56	
7	43	56	
7	44	56	
7	45	56	
7	46	56	
7	48	56	
7	49	56	
7	50	56	
7	51	56	
7	52	56	
7	53	56	
7	54	56	
7	55	56	
8	9	55	
8	10	55	
8	11	55	
8	12	55	
8	15	55	
8	16	55	
8	17	55	
8	18	55	
8	19	55	
8	41	55	
8	49	55	
8	9	56	
8	10	56	
8	11	56	
8	12	56	
8	13	56	
8	14	56	
8	15	56	
8	16	56	
8	17	56	
8	18	56	
8	19	56	
8	20	56	
8	21	56	
8	22	56	
8	23	56	
8	24	56	
8	25	56	
8	26	56	
8	27	56	
8	28	56	
8	29	56	
8	30	56	
8	31	56	
8	32	56	
8	33	56	
8	34	56	
8	35	56	
8	36	56	
8	37	56	
8	38	56	
8	39	56	
8	40	56	
8	41	56	
8	42	56	
8	43	56	
8	44	56	
8	45	56	
8	46	56	
8	48	56	
8	49	56	
8	50	56	
8	51	56	
8	52	56	
8	53	56	
8	54	56	
9	10	55	
9	11	55	
9	12	55	
9	15	55	
9	16	55	
9	17	55	
9	18	55	
9	19	55	
9	41	55	
9	49	55	
9	10	56	
9	11	56	
9	12	56	
9	13	56	
9	14	56	
9	15	56	
9	16	56	
9	17	56	
9	18	56	
9	19	56	
9	20	56	
9	21	56	
9	22	56	
9	23	56	
9	24	56	
9	25	56	
9	26	56	
9	27	56	
9	28	56	
9	29	56	
9	30	56	
9	31	56	
9	32	56	
9	33	56	
9	34	56	
9	35	56	
9	36	56	
9	37	56	
9	38	56	
9	39	56	
9	40	56	
9	41	56	
9	42	56	
9	43	56	
9	44	56	
9	45	56	
9	46	56	
9	48	56	
9	49	56	
9	50	56	
9	51	56	
9	52	56	
9	53	56	
9	54	56	
10	26	50	
10	11	55	
10	12	55	
10	15	55	
10	16	55	
10	17	55	
10	18	55	
10	19	55	
10	41	55	
10	49	55	
10	11	56	
10	12	56	
10	13	56	
10	14	56	
10	15	56	
10	16	56	
10	17	56	
10	18	56	
10	19	56	
10	20	56	
10	21	56	
10	22	56	
10	23	56	
10	24	56	
10	25	56	
10	26	56	
10	27	56	
10	28	56	
10	29	56	
10	30	56	
10	31	56	
10	32	56	
10	33	56	
10	34	56	
10	35	56	
10	36	56	
10	37	56	
10	38	56	
10	39	56	
10	40	56	
10	41	56	
10	42	56	
10	43	56	
10	44	56	
10	45	56	
10	46	56	
10	48	56	
10	49	56	
10	51	56	
10	52	56	
10	53	56	
10	54	56	
11	12	52	
11	13	52	
11	18	52	
11	19	52	
11	20	52	
11	36	52	
11	39	52	
11	41	52	
11	12	55	
11	15	55	
11	16	55	
11	17	55	
11	18	55	
11	19	55	
11	41	55	
11	49	55	
11	12	56	
11	13	56	
11	14	56	
11	15	56	
11	16	56	
11	17	56	
11	18	56	
11	19	56	
11	20	56	
11	21	56	
11	22	56	
11	23	56	
11	24	56	
11	25	56	
11	26	56	
11	27	56	
11	28	56	
11	29	56	
11	30	56	
11	31	56	
11	32	56	
11	33	56	
11	34	56	
11	35	56	
11	36	56	
11	37	56	
11	38	56	
11	39	56	
11	40	56	
11	41	56	
11	42	56	
11	43	56	
11	44	56	
11	45	56	
11	46	56	
11	48	56	
11	49	56	
11	50	56	
11	51	56	
11	53	56	
11	54	56	
12	13	52	
12	18	52	
12	19	52	
12	20	52	
12	36	52	
12	39	52	
12	41	52	
12	15	55	
12	16	55	
12	17	55	
12	18	55	
12	19	55	
12	41	55	
12	49	55	
12	13	56	
12	14	56	
12	15	56	
12	16	56	
12	17	56	
12	18	56	
12	19	56	
12	20	56	
12	21	56	
12	22	56	
12	23	56	
12	24	56	
12	25	56	
12	26	56	
12	27	56	
12	28	56	
12	29	56	
12	30	56	
12	31	56	
12	32	56	
12	33	56	
12	34	56	
12	35	56	
12	36	56	
12	37	56	
12	38	56	
12	39	56	
12	40	56	
12	41	56	
12	42	56	
12	43	56	
12	44	56	
12	45	56	
12	46	56	
12	48	56	
12	49	56	
12	50	56	
12	51	56	
12	53	56	
12	54	56	
13	18	52	
13	19	52	
13	20	52	
13	36	52	
13	39	52	
13	41	52	
13	41	53	
13	43	53	
13	14	56	
13	15	56	
13	16	56	
13	17	56	
13	18	56	
13	19	56	
13	20	56	
13	21	56	
13	22	56	
13	23	56	
13	24	56	
13	25	56	
13	26	56	
13	27	56	
13	28	56	
13	29	56	
13	30	56	
13	31	56	
13	32	56	
13	33	56	
13	34	56	
13	35	56	
13	36	56	
13	37	56	
13	38	56	
13	39	56	
13	40	56	
13	41	56	
13	42	56	
13	43	56	
13	44	56	
13	45	56	
13	46	56	
13	48	56	
13	49	56	
13	50	56	
13	51	56	
13	54	56	
13	55	56	
14	15	56	
14	16	56	
14	17	56	
14	18	56	
14	19	56	
14	20	56	
14	21	56	
14	22	56	
14	23	56	
14	24	56	
14	25	56	
14	26	56	
14	27	56	
14	28	56	
14	29	56	
14	30	56	
14	31	56	
14	32	56	
14	33	56	
14	34	56	
14	35	56	
14	36	56	
14	37	56	
14	38	56	
14	39	56	
14	40	56	
14	41	56	
14	42	56	
14	43	56	
14	44	56	
14	45	56	
14	46	56	
14	48	56	
14	49	56	
14	50	56	
14	51	56	
14	52	56	
14	53	56	
14	54	56	
14	55	56	
14	15	58	
14	16	58	
14	17	58	
14	18	58	
14	19	58	
14	20	58	
14	44	58	
14	45	58	
14	46	58	
14	47	58	
14	48	58	
14	49	58	
14	50	58	
14	51	58	
14	52	58	
14	53	58	
14	54	58	
14	55	58	
14	57	58	
15	16	55	
15	17	55	
15	18	55	
15	19	55	
15	41	55	
15	49	55	
15	16	56	
15	17	56	
15	18	56	
15	19	56	
15	20	56	
15	21	56	
15	22	56	
15	23	56	
15	24	56	
15	25	56	
15	26	56	
15	27	56	
15	28	56	
15	29	56	
15	30	56	
15	31	56	
15	32	56	
15	33	56	
15	34	56	
15	35	56	
15	36	56	
15	37	56	
15	38	56	
15	39	56	
15	40	56	
15	41	56	
15	42	56	
15	43	56	
15	44	56	
15	45	56	
15	46	56	
15	48	56	
15	49	56	
15	50	56	
15	51	56	
15	52	56	
15	53	56	
15	54	56	
15	16	58	
15	17	58	
15	18	58	
15	19	58	
15	20	58	
15	44	58	
15	45	58	
15	46	58	
15	47	58	
15	48	58	
15	49	58	
15	50	58	
15	51	58	
15	52	58	
15	53	58	
15	54	58	
15	57	58	
16	17	55	
16	18	55	
16	19	55	
16	41	55	
16	49	55	
16	17	56	
16	18	56	
16	19	56	
16	20	56	
16	21	56	
16	22	56	
16	23	56	
16	24	56	
16	25	56	
16	26	56	
16	27	56	
16	28	56	
16	29	56	
16	30	56	
16	31	56	
16	32	56	
16	33	56	
16	34	56	
16	35	56	
16	36	56	
16	37	56	
16	38	56	
16	39	56	
16	40	56	
16	41	56	
16	42	56	
16	43	56	
16	44	56	
16	45	56	
16	46	56	
16	48	56	
16	49	56	
16	50	56	
16	51	56	
16	52	56	
16	53	56	
16	54	56	
16	17	58	
16	18	58	
16	19	58	
16	20	58	
16	44	58	
16	45	58	
16	46	58	
16	47	58	
16	48	58	
16	49	58	
16	50	58	
16	51	58	
16	52	58	
16	53	58	
16	54	58	
16	57	58	
17	18	55	
17	19	55	
17	41	55	
17	49	55	
17	18	56	
17	19	56	
17	20	56	
17	21	56	
17	22	56	
17	23	56	
17	24	56	
17	25	56	
17	26	56	
17	27	56	
17	28	56	
17	29	56	
17	30	56	
17	31	56	
17	32	56	
17	33	56	
17	34	56	
17	35	56	
17	36	56	
17	37	56	
17	38	56	
17	39	56	
17	40	56	
17	41	56	
17	42	56	
17	43	56	
17	44	56	

